ORDER_ID,PRACTICE_ID,PRODUCT,ORDER_DATE,QUANTITY,REVENUE,TERRITORY
ORD01985,P0185,DAXXIFY,2025-11-16,6,2311.19,West
ORD01986,P0185,RHA3,2025-12-20,7,9968.36,West
ORD01987,P0185,DAXXIFY,2026-04-03,4,2046.04,West
ORD01988,P0185,RHA_REDENSITY,2025-08-02,4,3363.49,West
ORD01989,P0185,RHA4,2025-09-18,2,1100.15,West
ORD01990,P0185,RHA4,2025-12-23,9,6562.79,West
ORD01991,P0185,DAXXIFY,2025-09-29,7,7165.23,West
ORD01992,P0185,RHA3,2026-05-25,9,13072.65,West
ORD01993,P0185,DAXXIFY,2025-06-23,4,4767.49,West
ORD01994,P0185,RHA2,2025-07-05,5,4693.6,West
ORD01995,P0186,SKINPEN,2026-04-22,9,4180.45,West
ORD01996,P0186,RHA3,2026-03-23,9,13328.11,West
ORD01997,P0186,RHA_REDENSITY,2026-01-29,7,10148.3,West
ORD01998,P0186,RHA4,2025-08-23,1,201.3,West
ORD01999,P0186,RHA_REDENSITY,2025-10-09,5,5244.88,West
ORD02000,P0186,DAXXIFY,2026-03-10,1,1413.56,West
ORD02001,P0186,RHA3,2025-09-30,10,5261.56,West
ORD02002,P0186,RHA4,2025-06-20,6,7771.02,West
ORD02003,P0186,RHA_REDENSITY,2026-02-15,9,5091.34,West
ORD02004,P0186,SKINPEN,2026-03-13,9,8388.05,West
ORD02005,P0186,DAXXIFY,2026-01-01,7,7755.71,West
ORD02006,P0186,SKINPEN,2026-03-24,9,13486.21,West
ORD02007,P0186,RHA2,2025-10-25,10,8562.66,West
ORD02008,P0186,SKINPEN,2025-12-23,6,6154.33,West
ORD02009,P0186,RHA4,2025-06-06,5,2598.53,West
ORD02010,P0187,RHA2,2025-12-11,8,11573.52,Southwest
ORD02011,P0187,DAXXIFY,2025-12-17,3,3121.13,Southwest
ORD02012,P0187,RHA_REDENSITY,2026-06-02,8,1644.5,Southwest
ORD02013,P0187,SKINPEN,2026-05-30,3,2211.34,Southwest
ORD02014,P0187,SKINPEN,2025-06-12,8,9529.64,Southwest
ORD02015,P0187,DAXXIFY,2025-09-01,2,1800.49,Southwest
ORD02016,P0187,RHA4,2025-06-25,2,1317.79,Southwest
ORD02017,P0187,RHA_REDENSITY,2025-11-23,6,4216.66,Southwest
ORD02018,P0187,DAXXIFY,2025-06-12,2,1603.0,Southwest
ORD02019,P0187,RHA4,2026-02-25,1,487.98,Southwest
ORD02020,P0187,RHA3,2026-05-24,6,2693.79,Southwest
ORD02021,P0188,RHA3,2025-07-18,4,2018.14,Northeast
ORD02022,P0188,RHA3,2025-09-24,1,564.98,Northeast
ORD02023,P0188,SKINPEN,2025-06-08,10,4718.12,Northeast
ORD02024,P0188,SKINPEN,2026-02-23,7,2409.61,Northeast
ORD02025,P0188,RHA_REDENSITY,2026-01-12,9,7579.93,Northeast
ORD02026,P0188,RHA2,2025-08-25,10,10738.28,Northeast
ORD02027,P0188,RHA_REDENSITY,2025-07-30,3,854.91,Northeast
ORD02028,P0188,SKINPEN,2026-03-30,2,731.32,Northeast
ORD02029,P0188,RHA2,2025-08-16,9,10328.12,Northeast
ORD02030,P0188,RHA2,2026-01-14,1,1489.54,Northeast
ORD02031,P0188,SKINPEN,2025-06-14,9,8989.14,Northeast
ORD02032,P0188,RHA_REDENSITY,2025-06-20,8,1620.33,Northeast
ORD02033,P0188,SKINPEN,2025-10-28,1,1310.02,Northeast
ORD02034,P0188,RHA4,2025-12-20,7,3893.72,Northeast
ORD02035,P0188,RHA_REDENSITY,2025-06-20,8,6753.98,Northeast
ORD02036,P0188,DAXXIFY,2025-09-12,4,1044.22,Northeast
ORD02037,P0188,RHA_REDENSITY,2025-10-31,8,4888.92,Northeast
ORD02038,P0188,RHA2,2025-11-15,6,1838.11,Northeast
ORD02039,P0188,DAXXIFY,2025-08-15,4,5886.1,Northeast
ORD02040,P0188,DAXXIFY,2025-10-30,4,1823.76,Northeast
ORD02041,P0189,DAXXIFY,2025-12-26,2,472.47,Southeast
ORD02042,P0189,DAXXIFY,2025-10-25,10,12363.87,Southeast
ORD02043,P0189,RHA3,2025-12-14,4,1360.77,Southeast
ORD02044,P0189,RHA3,2026-02-01,1,1268.12,Southeast
ORD02045,P0189,RHA2,2025-09-10,2,2416.95,Southeast
ORD02046,P0189,RHA4,2025-07-21,2,2025.91,Southeast
ORD02047,P0189,DAXXIFY,2025-08-11,2,2933.77,Southeast
ORD02048,P0189,RHA4,2026-05-17,6,8142.65,Southeast
ORD02049,P0189,DAXXIFY,2025-06-13,3,841.81,Southeast
ORD02050,P0189,DAXXIFY,2025-10-20,5,4969.8,Southeast
ORD02051,P0189,DAXXIFY,2025-10-25,2,2161.67,Southeast
ORD02052,P0190,RHA3,2026-05-08,7,5055.32,Southeast
ORD02053,P0190,RHA4,2025-07-22,4,5295.83,Southeast
ORD02054,P0190,RHA_REDENSITY,2025-07-01,1,789.43,Southeast
ORD02055,P0190,RHA4,2025-10-09,10,10050.0,Southeast
ORD02056,P0190,SKINPEN,2025-12-12,1,790.3,Southeast
ORD02057,P0190,RHA_REDENSITY,2025-12-17,4,1361.63,Southeast
ORD02058,P0190,RHA_REDENSITY,2026-05-28,2,1941.5,Southeast
ORD02059,P0190,RHA_REDENSITY,2026-02-24,3,3085.72,Southeast
ORD02060,P0190,RHA3,2026-01-23,7,5780.73,Southeast
ORD02061,P0190,RHA4,2025-07-21,3,1548.29,Southeast
ORD02062,P0190,DAXXIFY,2026-05-12,3,1815.5,Southeast
ORD02063,P0190,RHA_REDENSITY,2025-10-23,6,3627.27,Southeast
ORD02064,P0190,RHA2,2025-08-30,3,2431.14,Southeast
ORD02065,P0190,RHA3,2025-07-30,5,3397.39,Southeast
ORD02066,P0190,RHA_REDENSITY,2026-05-30,10,10549.8,Southeast
ORD02067,P0190,DAXXIFY,2026-03-21,4,3436.96,Southeast
ORD02068,P0190,DAXXIFY,2025-08-21,7,4528.73,Southeast
ORD02069,P0190,SKINPEN,2026-02-21,4,4883.37,Southeast
ORD02070,P0191,SKINPEN,2026-02-27,8,8825.73,Southeast
ORD02071,P0191,RHA_REDENSITY,2025-10-07,6,7845.67,Southeast
ORD02072,P0191,RHA3,2025-08-18,10,5895.21,Southeast
ORD02073,P0191,RHA2,2025-12-17,2,1581.19,Southeast
ORD02074,P0191,RHA4,2026-05-13,4,5583.76,Southeast
ORD02075,P0191,RHA2,2025-07-11,4,3225.99,Southeast
ORD02076,P0191,RHA2,2026-02-14,8,9239.7,Southeast
ORD02077,P0191,SKINPEN,2025-12-16,7,3268.38,Southeast
ORD02078,P0191,DAXXIFY,2026-03-01,6,1277.16,Southeast
ORD02079,P0191,DAXXIFY,2025-12-02,9,3147.71,Southeast
ORD02080,P0191,RHA4,2026-01-06,4,4082.94,Southeast
ORD02081,P0192,DAXXIFY,2026-05-12,4,1828.69,Southwest
ORD02082,P0192,RHA2,2026-03-06,5,5672.44,Southwest
ORD02083,P0192,RHA_REDENSITY,2025-12-12,4,1728.42,Southwest
ORD02084,P0192,RHA2,2026-05-23,5,6919.22,Southwest
ORD02085,P0192,SKINPEN,2026-05-24,3,2077.8,Southwest
ORD02086,P0192,RHA3,2026-04-08,4,2386.38,Southwest
ORD02087,P0192,RHA3,2026-02-01,6,6355.09,Southwest
ORD02088,P0192,RHA_REDENSITY,2025-09-07,7,9393.33,Southwest
ORD02089,P0192,DAXXIFY,2026-05-01,3,4042.62,Southwest
ORD02090,P0192,RHA2,2026-03-29,4,3569.28,Southwest
ORD02091,P0192,RHA3,2025-06-13,6,5876.48,Southwest
ORD02092,P0192,RHA2,2025-07-13,1,1192.01,Southwest
ORD02093,P0193,RHA_REDENSITY,2026-02-27,5,6132.32,Midwest
ORD02094,P0193,RHA2,2025-12-18,1,1018.3,Midwest
ORD02095,P0193,RHA2,2026-01-11,9,13130.1,Midwest
ORD02096,P0193,RHA2,2025-09-26,2,2440.13,Midwest
ORD02097,P0193,RHA_REDENSITY,2025-06-29,2,835.33,Midwest
ORD02098,P0193,SKINPEN,2025-11-17,9,6178.91,Midwest
ORD02099,P0193,RHA4,2025-09-11,3,1855.11,Midwest
ORD02100,P0193,RHA_REDENSITY,2025-11-24,8,9042.76,Midwest
ORD02101,P0193,RHA4,2025-09-23,5,4777.71,Midwest
ORD02102,P0193,RHA_REDENSITY,2025-07-12,1,469.36,Midwest
ORD02103,P0193,RHA4,2026-02-20,4,2858.68,Midwest
ORD02104,P0193,RHA4,2025-12-29,7,6599.47,Midwest
ORD02105,P0193,RHA3,2025-11-24,9,2791.68,Midwest
ORD02106,P0193,RHA3,2026-04-21,8,6995.74,Midwest
ORD02107,P0193,RHA_REDENSITY,2026-02-06,1,804.83,Midwest
ORD02108,P0193,RHA3,2025-07-20,7,5505.48,Midwest
ORD02109,P0193,RHA4,2025-10-25,6,7475.13,Midwest
ORD02110,P0193,RHA3,2025-12-23,7,1624.94,Midwest
ORD02111,P0193,RHA2,2025-10-20,5,5194.81,Midwest
ORD02112,P0194,RHA3,2026-04-22,9,7799.65,Southeast
ORD02113,P0194,DAXXIFY,2025-07-09,5,7022.94,Southeast
ORD02114,P0194,DAXXIFY,2026-04-14,2,1336.62,Southeast
ORD02115,P0194,RHA2,2025-08-28,6,2733.84,Southeast
ORD02116,P0194,RHA3,2025-12-17,5,5843.87,Southeast
ORD02117,P0194,RHA3,2025-06-19,4,4469.34,Southeast
ORD02118,P0194,SKINPEN,2026-03-25,9,12474.88,Southeast
ORD02119,P0194,RHA3,2026-05-30,5,6345.01,Southeast
ORD02120,P0194,RHA4,2025-11-09,10,11851.48,Southeast
ORD02121,P0194,RHA4,2026-05-28,9,13374.51,Southeast
ORD02122,P0194,RHA4,2026-03-19,4,1980.02,Southeast
ORD02123,P0194,RHA4,2026-02-16,4,3482.29,Southeast
ORD02124,P0195,SKINPEN,2025-10-07,8,5142.86,Southwest
ORD02125,P0195,RHA3,2026-04-21,4,3029.72,Southwest
ORD02126,P0195,RHA4,2025-06-11,4,3081.14,Southwest
ORD02127,P0195,DAXXIFY,2025-08-22,6,2283.81,Southwest
ORD02128,P0195,RHA3,2026-03-30,1,849.74,Southwest
ORD02129,P0195,RHA3,2025-07-01,6,2958.83,Southwest
ORD02130,P0195,SKINPEN,2025-10-29,7,8341.86,Southwest
ORD02131,P0195,RHA_REDENSITY,2025-06-15,5,3119.52,Southwest
ORD02132,P0195,RHA_REDENSITY,2026-05-23,1,1398.79,Southwest
ORD02133,P0195,RHA3,2026-03-17,10,10187.91,Southwest
ORD02134,P0195,RHA_REDENSITY,2025-07-30,10,13270.28,Southwest
ORD02135,P0195,RHA2,2025-11-20,7,1979.75,Southwest
ORD02136,P0195,RHA2,2025-11-18,8,2729.84,Southwest
ORD02137,P0195,RHA4,2025-08-16,5,1606.07,Southwest
ORD02138,P0195,SKINPEN,2026-04-11,9,3878.34,Southwest
ORD02139,P0195,RHA_REDENSITY,2025-06-16,8,1879.12,Southwest
ORD02140,P0195,DAXXIFY,2026-02-22,7,3982.74,Southwest
ORD02141,P0195,RHA3,2026-02-04,9,2618.76,Southwest
ORD02142,P0196,RHA_REDENSITY,2025-11-27,1,423.37,Southeast
ORD02143,P0196,RHA4,2025-11-05,3,4459.42,Southeast
ORD02144,P0197,RHA4,2025-09-02,8,9328.68,Midwest
ORD02145,P0197,RHA2,2025-11-16,3,3994.75,Midwest
ORD02146,P0197,RHA4,2025-12-27,8,3251.32,Midwest
ORD02147,P0197,RHA3,2025-08-13,10,4638.65,Midwest
ORD02148,P0197,RHA4,2025-06-18,5,2311.07,Midwest
ORD02149,P0198,DAXXIFY,2025-10-18,7,6904.12,West
ORD02150,P0198,RHA_REDENSITY,2026-01-28,6,8300.36,West
ORD02151,P0198,RHA4,2025-09-25,8,7591.78,West
ORD02152,P0198,RHA3,2026-04-18,8,5206.53,West
ORD02153,P0198,RHA3,2025-06-04,7,6978.55,West
ORD02154,P0199,RHA2,2025-11-03,3,4109.86,Southwest
ORD02155,P0199,RHA4,2025-10-25,7,9688.58,Southwest
ORD02156,P0199,SKINPEN,2026-03-02,10,3241.94,Southwest
ORD02157,P0199,DAXXIFY,2025-06-11,4,5404.82,Southwest
ORD02158,P0199,RHA3,2026-03-15,9,5215.11,Southwest
ORD02159,P0199,SKINPEN,2026-04-30,4,5525.43,Southwest
ORD02160,P0200,DAXXIFY,2025-08-24,6,1796.96,Southwest
ORD02161,P0200,RHA_REDENSITY,2026-04-11,6,4398.75,Southwest
ORD02162,P0200,RHA3,2026-03-11,4,3431.54,Southwest
ORD02163,P0200,DAXXIFY,2025-10-10,2,2061.05,Southwest
ORD02164,P0200,SKINPEN,2025-06-23,8,5564.02,Southwest
ORD02165,P0200,RHA2,2025-11-11,7,1743.75,Southwest
ORD02166,P0200,DAXXIFY,2026-01-26,3,1875.73,Southwest
ORD02167,P0200,RHA4,2025-10-09,8,2309.67,Southwest
ORD02168,P0200,SKINPEN,2025-08-27,4,4510.62,Southwest
ORD02169,P0200,RHA2,2025-10-22,8,10132.44,Southwest
ORD02170,P0200,RHA2,2026-03-13,1,989.09,Southwest
ORD02171,P0200,RHA3,2026-03-05,2,1790.1,Southwest
ORD02172,P0200,RHA2,2025-11-15,2,2145.62,Southwest
ORD02173,P0200,SKINPEN,2026-05-29,5,1997.73,Southwest
